,Fecha Hora,Hora,Nivel OK,Fixed Date,Minute
249352,44643.18056,0.180555556,93,44643,ok
249362,44643.1875,0.1875,92,44643,ok
249372,44643.19444,0.194444444,91,44643,ok
249382,44643.20139,0.201388889,92,44643,ok
249392,44643.20833,0.208333333,93,44643,ok
249402,44643.21528,0.215277778,93,44643,ok
249412,44643.22222,0.222222222,92,44643,ok
249422,44643.22917,0.229166667,92,44643,ok
249432,44643.23611,0.236111111,91,44643,ok
249442,44643.24306,0.243055556,90,44643,ok
249452,44643.25,0.25,89,44643,ok
249462,44643.25694,0.256944444,89,44643,ok
249472,44643.26389,0.263888889,90,44643,ok
249482,44643.27083,0.270833333,91,44643,ok
249492,44643.27778,0.277777778,91,44643,ok
249502,44643.28472,0.284722222,90,44643,ok
249512,44643.29167,0.291666667,90,44643,ok
249522,44643.29861,0.298611111,91,44643,ok
249532,44643.30556,0.305555556,91,44643,ok
249542,44643.3125,0.3125,89,44643,ok
249552,44643.31944,0.319444444,89,44643,ok
249562,44643.32639,0.326388889,87,44643,ok
249572,44643.33333,0.333333333,86,44643,ok
249582,44643.34028,0.340277778,87,44643,ok
249592,44643.34722,0.347222222,89,44643,ok
249602,44643.35417,0.354166667,90,44643,ok
249612,44643.36111,0.361111111,87,44643,ok
249622,44643.36806,0.368055556,86,44643,ok
249632,44643.375,0.375,85,44643,ok
249642,44643.38194,0.381944444,84,44643,ok
249652,44643.38889,0.388888889,83,44643,ok
249662,44643.39583,0.395833333,80,44643,ok
249672,44643.40278,0.402777778,77,44643,ok
249682,44643.40972,0.409722222,74,44643,ok
249692,44643.41667,0.416666667,71,44643,ok
249702,44643.42361,0.423611111,69,44643,ok
249712,44643.43056,0.430555556,70,44643,ok
249722,44643.4375,0.4375,71,44643,ok
249732,44643.44444,0.444444444,73,44643,ok
249742,44643.45139,0.451388889,74,44643,ok
249752,44643.45833,0.458333333,81,44643,ok
249762,44643.46528,0.465277778,109,44643,ok
249772,44643.47222,0.472222222,117,44643,ok
249782,44643.47917,0.479166667,118,44643,ok
249792,44643.48611,0.486111111,116,44643,ok
249802,44643.49306,0.493055556,115,44643,ok
249812,44643.5,0.5,113,44643,ok
249822,44643.50694,0.506944444,109,44643,ok
249832,44643.51389,0.513888889,108,44643,ok
249842,44643.52083,0.520833333,108,44643,ok
249852,44643.52778,0.527777778,107,44643,ok
249862,44643.53472,0.534722222,107,44643,ok
249872,44643.54167,0.541666667,106,44643,ok
249882,44643.54861,0.548611111,105,44643,ok
249892,44643.55556,0.555555556,104,44643,ok
249902,44643.5625,0.5625,103,44643,ok
249912,44643.56944,0.569444444,102,44643,ok
249922,44643.57639,0.576388889,103,44643,ok
249932,44643.58333,0.583333333,104,44643,ok
249942,44643.59028,0.590277778,104,44643,ok
249952,44643.59722,0.597222222,104,44643,ok
249962,44643.60417,0.604166667,103,44643,ok
249972,44643.61111,0.611111111,102,44643,ok
249982,44643.61806,0.618055556,100,44643,ok
249992,44643.625,0.625,97,44643,ok
250002,44643.63194,0.631944444,94,44643,ok
250012,44643.63889,0.638888889,92,44643,ok
250022,44643.64583,0.645833333,89,44643,ok
250032,44643.65278,0.652777778,87,44643,ok
250042,44643.65972,0.659722222,84,44643,ok
250052,44643.66667,0.666666667,81,44643,ok
250062,44643.67361,0.673611111,78,44643,ok
250072,44643.68056,0.680555556,76,44643,ok
250082,44643.6875,0.6875,75,44643,ok
250092,44643.69444,0.694444444,74,44643,ok
250102,44643.70139,0.701388889,73,44643,ok
250112,44643.70833,0.708333333,71,44643,ok
250122,44643.71528,0.715277778,70,44643,ok
250132,44643.72222,0.722222222,69,44643,ok
250142,44643.72917,0.729166667,67,44643,ok
250145,44643.73611,0.736111111,67,44643,ok
250155,44643.74306,0.743055556,63,44643,ok
250165,44643.75002,0.750023148,60,44643,ok
250175,44643.75735,0.757349537,57,44643,ok
250185,44643.76389,0.763888889,55,44643,ok
250195,44643.77111,0.771111111,54,44643,ok
250204,44643.77083,0.770833333,53,44643,ok
250214,44643.77778,0.777777778,52,44643,ok
250225,44643.79168,0.791678241,49,44643,ok
250235,44643.79861,0.798611111,47,44643,ok
250245,44643.80556,0.805555556,46,44643,ok
250255,44643.8125,0.8125,45,44643,ok
250265,44643.81944,0.819444444,44,44643,ok
250275,44643.82639,0.826388889,43,44643,ok
250285,44643.83333,0.833333333,59,44643,ok
250288,44643.84028,0.840277778,64,44643,ok
250298,44643.84741,0.847407407,90,44643,ok
250308,44643.85417,0.854166667,115,44643,ok
250318,44643.86111,0.861111111,138,44643,ok
250337,44643.86806,0.868055556,148,44643,ok
250347,44643.875,0.875,148,44643,ok
250357,44643.88194,0.881944444,147,44643,ok
250367,44643.88889,0.888888889,145,44643,ok
250377,44643.89583,0.895833333,143,44643,ok
250387,44643.90278,0.902777778,142,44643,ok
250397,44643.90972,0.909722222,140,44643,ok
250407,44643.91667,0.916666667,138,44643,ok
250417,44643.92361,0.923611111,136,44643,ok
250431,44643.97917,0.979166667,124,44643,ok
250441,44643.98611,0.986111111,123,44643,ok
250451,44643.99306,0.993055556,121,44643,ok
250461,44644.0,0.0,120,44644,ok
250471,44644.00694,0.006944444,119,44644,ok
250481,44644.01389,0.013888889,117,44644,ok
250491,44644.02083,0.020833333,116,44644,ok
250501,44644.02778,0.027777778,112,44644,ok
250511,44644.03472,0.034722222,111,44644,ok
250521,44644.04167,0.041666667,110,44644,ok
250531,44644.04861,0.048611111,110,44644,ok
250541,44644.05556,0.055555556,109,44644,ok
250551,44644.0625,0.0625,107,44644,ok
250561,44644.06944,0.069444444,106,44644,ok
250571,44644.07639,0.076388889,105,44644,ok
250581,44644.08333,0.083333333,103,44644,ok
250591,44644.09028,0.090277778,103,44644,ok
250601,44644.09722,0.097222222,104,44644,ok
250611,44644.10417,0.104166667,104,44644,ok
250621,44644.11111,0.111111111,103,44644,ok
250631,44644.11806,0.118055556,101,44644,ok
250641,44644.125,0.125,101,44644,ok
250651,44644.13194,0.131944444,101,44644,ok
250661,44644.13889,0.138888889,102,44644,ok
250671,44644.14583,0.145833333,102,44644,ok
250681,44644.15278,0.152777778,102,44644,ok
250691,44644.15972,0.159722222,100,44644,ok
250701,44644.16667,0.166666667,99,44644,ok
250711,44644.17361,0.173611111,99,44644,ok
250721,44644.18056,0.180555556,99,44644,ok
250731,44644.1875,0.1875,99,44644,ok
250741,44644.19444,0.194444444,100,44644,ok
250751,44644.20139,0.201388889,100,44644,ok
250761,44644.20833,0.208333333,101,44644,ok
250771,44644.21528,0.215277778,100,44644,ok
250781,44644.22222,0.222222222,99,44644,ok
250791,44644.22917,0.229166667,98,44644,ok
250801,44644.23611,0.236111111,99,44644,ok
250811,44644.24306,0.243055556,101,44644,ok
250821,44644.25,0.25,106,44644,ok
250831,44644.25694,0.256944444,109,44644,ok
250841,44644.26389,0.263888889,112,44644,ok
250851,44644.27083,0.270833333,114,44644,ok
250861,44644.27778,0.277777778,118,44644,ok
250871,44644.28472,0.284722222,121,44644,ok
250881,44644.29167,0.291666667,124,44644,ok
250891,44644.29861,0.298611111,127,44644,ok
250900,44644.30561,0.305613426,131,44644,ok
250916,44644.31955,0.319548611,137,44644,ok
250917,44644.31959,0.319594907,138,44644,ok
250927,44644.32639,0.326388889,142,44644,ok
250937,44644.33334,0.333344907,146,44644,ok
250947,44644.34028,0.340277778,150,44644,ok
250957,44644.34722,0.347222222,150,44644,ok
250967,44644.35417,0.354166667,150,44644,ok
250977,44644.36111,0.361111111,150,44644,ok
250987,44644.36806,0.368055556,150,44644,ok
250997,44644.375,0.375,151,44644,ok
251007,44644.38194,0.381944444,151,44644,ok
251017,44644.38889,0.388888889,153,44644,ok
251027,44644.39583,0.395833333,156,44644,ok
251037,44644.40278,0.402777778,156,44644,ok
251047,44644.40972,0.409722222,157,44644,ok
251057,44644.41667,0.416666667,159,44644,ok
251067,44644.42361,0.423611111,160,44644,ok
251077,44644.43056,0.430555556,162,44644,ok
251087,44644.4375,0.4375,164,44644,ok
251097,44644.44444,0.444444444,169,44644,ok
251107,44644.45139,0.451388889,174,44644,ok
251117,44644.45833,0.458333333,178,44644,ok
251127,44644.46528,0.465277778,182,44644,ok
251137,44644.47222,0.472222222,184,44644,ok
251147,44644.47917,0.479166667,184,44644,ok
251157,44644.48611,0.486111111,186,44644,ok
251167,44644.49306,0.493055556,187,44644,ok
251177,44644.5,0.5,189,44644,ok
251187,44644.50694,0.506944444,192,44644,ok
251197,44644.51389,0.513888889,193,44644,ok
251207,44644.52083,0.520833333,194,44644,ok
251217,44644.52778,0.527777778,196,44644,ok
251227,44644.53472,0.534722222,195,44644,ok
251237,44644.54167,0.541666667,196,44644,ok
251247,44644.54861,0.548611111,197,44644,ok
251257,44644.55556,0.555555556,199,44644,ok
251267,44644.5625,0.5625,198,44644,ok
251277,44644.56944,0.569444444,198,44644,ok
251287,44644.57639,0.576388889,198,44644,ok
251297,44644.58333,0.583333333,199,44644,ok
251307,44644.59028,0.590277778,201,44644,ok
251317,44644.59722,0.597222222,203,44644,ok
251327,44644.60417,0.604166667,203,44644,ok
251337,44644.61111,0.611111111,204,44644,ok
251347,44644.61806,0.618055556,206,44644,ok
251357,44644.625,0.625,206,44644,ok
251367,44644.63194,0.631944444,207,44644,ok
251377,44644.63889,0.638888889,206,44644,ok
251387,44644.64583,0.645833333,206,44644,ok
251397,44644.65278,0.652777778,205,44644,ok
251407,44644.65972,0.659722222,204,44644,ok
251417,44644.66667,0.666666667,202,44644,ok
251427,44644.67361,0.673611111,202,44644,ok
251437,44644.68056,0.680555556,203,44644,ok
251447,44644.6875,0.6875,203,44644,ok
251457,44644.69444,0.694444444,203,44644,ok
251467,44644.70139,0.701388889,204,44644,ok
251477,44644.70833,0.708333333,203,44644,ok
251487,44644.71528,0.715277778,201,44644,ok
251497,44644.72222,0.722222222,201,44644,ok
251507,44644.72917,0.729166667,201,44644,ok
251517,44644.73611,0.736111111,201,44644,ok
251527,44644.74306,0.743055556,202,44644,ok
251537,44644.75,0.75,202,44644,ok
251547,44644.75694,0.756944444,202,44644,ok
251557,44644.76389,0.763888889,203,44644,ok
251567,44644.77083,0.770833333,203,44644,ok
251577,44644.77778,0.777777778,203,44644,ok
251587,44644.78472,0.784722222,203,44644,ok
251597,44644.79167,0.791666667,204,44644,ok
251607,44644.79861,0.798611111,202,44644,ok
251617,44644.80556,0.805555556,200,44644,ok
251627,44644.8125,0.8125,199,44644,ok
251637,44644.81944,0.819444444,198,44644,ok
251647,44644.82639,0.826388889,197,44644,ok
251657,44644.83333,0.833333333,196,44644,ok
251660,44644.84028,0.840277778,196,44644,ok
251670,44644.84722,0.847222222,194,44644,ok
251680,44644.85419,0.854189815,194,44644,ok
251690,44644.86111,0.861111111,195,44644,ok
251700,44644.86806,0.868055556,195,44644,ok
251710,44644.875,0.875,196,44644,ok
251720,44644.88194,0.881944444,196,44644,ok
251730,44644.88889,0.888888889,196,44644,ok
251740,44644.89583,0.895833333,195,44644,ok
251750,44644.90278,0.902777778,193,44644,ok
251760,44644.90972,0.909722222,192,44644,ok
251770,44644.91667,0.916666667,192,44644,ok
251780,44644.92361,0.923611111,192,44644,ok
251790,44644.93056,0.930555556,192,44644,ok
251800,44644.9375,0.9375,192,44644,ok
251810,44644.94444,0.944444444,192,44644,ok
251820,44644.95139,0.951388889,192,44644,ok
251829,44644.95181,0.951805556,192,44644,ok
251839,44644.95833,0.958333333,191,44644,ok
251849,44644.96528,0.965277778,189,44644,ok
251859,44644.97222,0.972222222,189,44644,ok
251869,44644.97917,0.979166667,189,44644,ok
251879,44644.98611,0.986111111,187,44644,ok
251889,44644.99306,0.993055556,185,44644,ok
251899,44645.0,0.0,184,44645,ok
251909,44645.00694,0.006944444,183,44645,ok
251919,44645.01389,0.013888889,180,44645,ok
251929,44645.02083,0.020833333,178,44645,ok
251939,44645.02778,0.027777778,177,44645,ok
251949,44645.03472,0.034722222,177,44645,ok
251959,44645.04167,0.041666667,177,44645,ok
251969,44645.04861,0.048611111,178,44645,ok
251979,44645.05556,0.055555556,178,44645,ok
251989,44645.0625,0.0625,178,44645,ok
251999,44645.06944,0.069444444,177,44645,ok
252009,44645.07639,0.076388889,176,44645,ok
252019,44645.08333,0.083333333,174,44645,ok
252029,44645.09028,0.090277778,175,44645,ok
252039,44645.09722,0.097222222,175,44645,ok
252049,44645.10417,0.104166667,175,44645,ok
252059,44645.11111,0.111111111,175,44645,ok
252069,44645.11806,0.118055556,176,44645,ok
252079,44645.125,0.125,176,44645,ok
252089,44645.13194,0.131944444,175,44645,ok
252099,44645.13889,0.138888889,173,44645,ok
252109,44645.14583,0.145833333,171,44645,ok
252119,44645.15278,0.152777778,170,44645,ok
252129,44645.15972,0.159722222,168,44645,ok
252139,44645.16667,0.166666667,167,44645,ok
252149,44645.17361,0.173611111,165,44645,ok
252159,44645.18056,0.180555556,163,44645,ok
252169,44645.1875,0.1875,161,44645,ok
252179,44645.19444,0.194444444,160,44645,ok
252189,44645.20139,0.201388889,158,44645,ok
252199,44645.20833,0.208333333,156,44645,ok
252209,44645.21528,0.215277778,155,44645,ok
252219,44645.22222,0.222222222,153,44645,ok
252229,44645.22917,0.229166667,151,44645,ok
252239,44645.23611,0.236111111,150,44645,ok
252249,44645.24306,0.243055556,148,44645,ok
252259,44645.25,0.25,146,44645,ok
252269,44645.25694,0.256944444,146,44645,ok
252279,44645.26389,0.263888889,146,44645,ok
252289,44645.27083,0.270833333,145,44645,ok
252299,44645.27778,0.277777778,143,44645,ok
252309,44645.28472,0.284722222,140,44645,ok
252319,44645.29167,0.291666667,136,44645,ok
252329,44645.29861,0.298611111,134,44645,ok
252339,44645.30557,0.30556713,131,44645,ok
252349,44645.3125,0.3125,129,44645,ok
252359,44645.31944,0.319444444,127,44645,ok
252369,44645.32639,0.326388889,125,44645,ok
252379,44645.33333,0.333333333,124,44645,ok
252389,44645.34028,0.340277778,121,44645,ok
252399,44645.34722,0.347222222,118,44645,ok
252409,44645.35417,0.354166667,114,44645,ok
252419,44645.36111,0.361111111,111,44645,ok
252429,44645.36806,0.368055556,108,44645,ok
252439,44645.375,0.375,106,44645,ok
252449,44645.38194,0.381944444,106,44645,ok
252459,44645.3889,0.388900463,105,44645,ok
252469,44645.39583,0.395833333,104,44645,ok
252479,44645.40278,0.402777778,104,44645,ok
252489,44645.40972,0.409722222,103,44645,ok
252499,44645.41667,0.416666667,103,44645,ok
252509,44645.42361,0.423611111,104,44645,ok
252519,44645.43057,0.43056713,105,44645,ok
252529,44645.4375,0.4375,105,44645,ok
252539,44645.44444,0.444444444,104,44645,ok
252549,44645.45139,0.451388889,105,44645,ok
252559,44645.45833,0.458333333,106,44645,ok
252569,44645.46528,0.465277778,108,44645,ok
252579,44645.47222,0.472222222,110,44645,ok
252589,44645.47917,0.479166667,111,44645,ok
252599,44645.48611,0.486111111,111,44645,ok
252609,44645.49306,0.493055556,112,44645,ok
252619,44645.5,0.5,114,44645,ok
252629,44645.50694,0.506944444,114,44645,ok
252639,44645.51389,0.513888889,113,44645,ok
252649,44645.52083,0.520833333,113,44645,ok
252659,44645.52778,0.527777778,113,44645,ok
252669,44645.53472,0.534722222,112,44645,ok
252679,44645.54167,0.541666667,109,44645,ok
252689,44645.54861,0.548611111,109,44645,ok
252699,44645.55556,0.555555556,109,44645,ok
252709,44645.5625,0.5625,109,44645,ok
252719,44645.56944,0.569444444,109,44645,ok
252729,44645.57639,0.576388889,109,44645,ok
252739,44645.58333,0.583333333,108,44645,ok
252749,44645.59028,0.590277778,105,44645,ok
252759,44645.59722,0.597222222,103,44645,ok
252769,44645.60417,0.604166667,101,44645,ok
252779,44645.61111,0.611111111,98,44645,ok
252789,44645.61806,0.618055556,94,44645,ok
252799,44645.625,0.625,91,44645,ok
252809,44645.63194,0.631944444,87,44645,ok
252819,44645.63889,0.638888889,83,44645,ok
252829,44645.64583,0.645833333,78,44645,ok
252839,44645.65278,0.652777778,74,44645,ok
252849,44645.65972,0.659722222,71,44645,ok
252859,44645.66667,0.666666667,68,44645,ok
252869,44645.67361,0.673611111,65,44645,ok
252879,44645.68056,0.680555556,62,44645,ok
252889,44645.6875,0.6875,58,44645,ok
252899,44645.69444,0.694444444,55,44645,ok
252909,44645.70139,0.701388889,54,44645,ok
252919,44645.70833,0.708333333,54,44645,ok
252929,44645.71528,0.715277778,53,44645,ok
252939,44645.72222,0.722222222,53,44645,ok
252949,44645.72917,0.729166667,50,44645,ok
252959,44645.73611,0.736111111,47,44645,ok
252969,44645.74306,0.743055556,46,44645,ok
252979,44645.75,0.75,46,44645,ok
252989,44645.75694,0.756944444,46,44645,ok
252999,44645.76389,0.763888889,46,44645,ok
253009,44645.77083,0.770833333,46,44645,ok
253019,44645.77778,0.777777778,47,44645,ok
253029,44645.78472,0.784722222,49,44645,ok
253039,44645.79167,0.791666667,50,44645,ok
253049,44645.79861,0.798611111,52,44645,ok
253059,44645.80556,0.805555556,53,44645,ok
253069,44645.8125,0.8125,53,44645,ok
253079,44645.81944,0.819444444,53,44645,ok
253089,44645.82639,0.826388889,54,44645,ok
253099,44645.83333,0.833333333,57,44645,ok
253101,44645.84029,0.840289352,57,44645,ok
253111,44645.84722,0.847222222,60,44645,ok
253121,44645.85424,0.854236111,63,44645,ok
253131,44645.86126,0.861261574,64,44645,ok
253141,44645.86806,0.868055556,64,44645,ok
253151,44645.875,0.875,64,44645,ok
253161,44645.88194,0.881944444,66,44645,ok
253171,44645.88889,0.888888889,68,44645,ok
253181,44645.89583,0.895833333,71,44645,ok
253191,44645.90278,0.902777778,73,44645,ok
253201,44645.90972,0.909722222,76,44645,ok
253211,44645.91667,0.916666667,79,44645,ok
253221,44645.92361,0.923611111,80,44645,ok
253231,44645.93056,0.930555556,81,44645,ok
253241,44645.9375,0.9375,83,44645,ok
253251,44645.94444,0.944444444,86,44645,ok
253261,44645.95139,0.951388889,86,44645,ok
253271,44645.95139,0.951388889,85,44645,ok
253281,44645.95833,0.958333333,84,44645,ok
253291,44645.96528,0.965277778,84,44645,ok
253301,44645.97222,0.972222222,83,44645,ok
253311,44645.97917,0.979166667,83,44645,ok
253321,44645.98611,0.986111111,84,44645,ok
253331,44645.99306,0.993055556,84,44645,ok
253341,44646.0,0.0,84,44646,ok
253351,44646.00694,0.006944444,82,44646,ok
253361,44646.01389,0.013888889,81,44646,ok
253371,44646.02083,0.020833333,81,44646,ok
253381,44646.02778,0.027777778,80,44646,ok
253391,44646.03472,0.034722222,80,44646,ok
253401,44646.04167,0.041666667,77,44646,ok
253411,44646.04861,0.048611111,74,44646,ok
253421,44646.05556,0.055555556,72,44646,ok
253431,44646.0625,0.0625,69,44646,ok
253441,44646.06944,0.069444444,67,44646,ok
253451,44646.07639,0.076388889,64,44646,ok
253461,44646.08333,0.083333333,62,44646,ok
253471,44646.09028,0.090277778,60,44646,ok
253481,44646.09722,0.097222222,58,44646,ok
253491,44646.10417,0.104166667,56,44646,ok
253501,44646.11111,0.111111111,55,44646,ok
253511,44646.11806,0.118055556,54,44646,ok
253521,44646.125,0.125,52,44646,ok
253531,44646.13194,0.131944444,49,44646,ok
253541,44646.13889,0.138888889,47,44646,ok
253551,44646.14583,0.145833333,44,44646,ok
253561,44646.15278,0.152777778,42,44646,ok
253571,44646.15972,0.159722222,41,44646,ok
253581,44646.16667,0.166666667,39,44646,ok
253591,44646.17361,0.173611111,38,44646,ok
253601,44646.18056,0.180555556,35,44646,ok
253611,44646.1875,0.1875,34,44646,ok
253621,44646.19444,0.194444444,31,44646,ok
253631,44646.20139,0.201388889,28,44646,ok
253641,44646.20833,0.208333333,27,44646,ok
253651,44646.21528,0.215277778,26,44646,ok
253661,44646.22222,0.222222222,25,44646,ok
253671,44646.22917,0.229166667,24,44646,ok
253681,44646.23611,0.236111111,22,44646,ok
253691,44646.24306,0.243055556,18,44646,ok
253701,44646.25,0.25,15,44646,ok
253711,44646.25694,0.256944444,12,44646,ok
253721,44646.26389,0.263888889,8,44646,ok
253731,44646.27083,0.270833333,4,44646,ok
253741,44646.27778,0.277777778,0,44646,ok
253751,44646.28472,0.284722222,0,44646,ok
253761,44646.29167,0.291666667,3,44646,ok
253771,44646.29861,0.298611111,5,44646,ok
253781,44646.30556,0.305555556,7,44646,ok
253791,44646.3125,0.3125,9,44646,ok
253801,44646.31944,0.319444444,10,44646,ok
253811,44646.32639,0.326388889,11,44646,ok
253821,44646.33333,0.333333333,12,44646,ok
253831,44646.34028,0.340277778,9,44646,ok
253841,44646.34722,0.347222222,8,44646,ok
253851,44646.35417,0.354166667,8,44646,ok
253861,44646.36111,0.361111111,9,44646,ok
253871,44646.36806,0.368055556,9,44646,ok
253881,44646.375,0.375,9,44646,ok
253891,44646.38194,0.381944444,10,44646,ok
253901,44646.38889,0.388888889,11,44646,ok
253911,44646.39583,0.395833333,12,44646,ok
253921,44646.40278,0.402777778,14,44646,ok
253931,44646.40972,0.409722222,15,44646,ok
253941,44646.41667,0.416666667,17,44646,ok
253951,44646.42361,0.423611111,19,44646,ok
253961,44646.43056,0.430555556,22,44646,ok
253971,44646.4375,0.4375,24,44646,ok
253981,44646.44444,0.444444444,25,44646,ok
253991,44646.45139,0.451388889,26,44646,ok
254001,44646.45833,0.458333333,27,44646,ok
254011,44646.46528,0.465277778,28,44646,ok
254021,44646.47222,0.472222222,28,44646,ok
254031,44646.47917,0.479166667,29,44646,ok
254041,44646.48611,0.486111111,29,44646,ok
254051,44646.49306,0.493055556,28,44646,ok
254061,44646.5,0.5,27,44646,ok
254071,44646.50694,0.506944444,26,44646,ok
254081,44646.51389,0.513888889,25,44646,ok
254091,44646.52083,0.520833333,25,44646,ok
254101,44646.52778,0.527777778,24,44646,ok
254111,44646.53472,0.534722222,23,44646,ok
254121,44646.54167,0.541666667,21,44646,ok
254131,44646.54861,0.548611111,20,44646,ok
254141,44646.55556,0.555555556,27,44646,ok
254151,44646.5625,0.5625,57,44646,ok
254161,44646.56944,0.569444444,84,44646,ok
254171,44646.57639,0.576388889,111,44646,ok
254181,44646.58333,0.583333333,123,44646,ok
254191,44646.59028,0.590277778,122,44646,ok
254201,44646.59722,0.597222222,120,44646,ok
254211,44646.60417,0.604166667,117,44646,ok
254221,44646.61111,0.611111111,117,44646,ok
254231,44646.61806,0.618055556,117,44646,ok
254241,44646.625,0.625,116,44646,ok
254251,44646.63194,0.631944444,114,44646,ok
254261,44646.63889,0.638888889,113,44646,ok
254271,44646.64583,0.645833333,113,44646,ok
254281,44646.65278,0.652777778,113,44646,ok
254291,44646.65972,0.659722222,113,44646,ok
254301,44646.66667,0.666666667,113,44646,ok
254311,44646.67361,0.673611111,113,44646,ok
254321,44646.68056,0.680555556,113,44646,ok
254331,44646.6875,0.6875,112,44646,ok
254341,44646.69444,0.694444444,112,44646,ok
254351,44646.70139,0.701388889,111,44646,ok
254361,44646.70833,0.708333333,110,44646,ok
254371,44646.71528,0.715277778,109,44646,ok
254381,44646.72222,0.722222222,107,44646,ok
254391,44646.72917,0.729166667,104,44646,ok
254401,44646.73611,0.736111111,101,44646,ok
254411,44646.74306,0.743055556,101,44646,ok
254421,44646.75,0.75,104,44646,ok
254431,44646.75694,0.756944444,106,44646,ok
254441,44646.76389,0.763888889,107,44646,ok
254451,44646.77083,0.770833333,107,44646,ok
254461,44646.77778,0.777777778,106,44646,ok
254471,44646.78472,0.784722222,119,44646,ok
254481,44646.79167,0.791666667,146,44646,ok
254491,44646.79861,0.798611111,170,44646,ok
254501,44646.80556,0.805555556,192,44646,ok
254511,44646.8125,0.8125,198,44646,ok
254521,44646.81944,0.819444444,199,44646,ok
254531,44646.82639,0.826388889,199,44646,ok
254541,44646.83333,0.833333333,200,44646,ok
254551,44646.84028,0.840277778,200,44646,ok
254561,44646.84722,0.847222222,201,44646,ok
254571,44646.85417,0.854166667,201,44646,ok
254581,44646.86111,0.861111111,200,44646,ok
254591,44646.86806,0.868055556,198,44646,ok
254601,44646.875,0.875,196,44646,ok
254611,44646.88194,0.881944444,194,44646,ok
254621,44646.88889,0.888888889,192,44646,ok
254631,44646.89583,0.895833333,191,44646,ok
254641,44646.90278,0.902777778,188,44646,ok
254651,44646.90972,0.909722222,186,44646,ok
254664,44646.92361,0.923611111,184,44646,ok
254674,44646.93056,0.930555556,182,44646,ok
254684,44646.9375,0.9375,180,44646,ok
254694,44646.94444,0.944444444,181,44646,ok
254704,44646.95139,0.951388889,181,44646,ok
254714,44646.95833,0.958333333,182,44646,ok
254724,44646.96528,0.965277778,183,44646,ok
254734,44646.97222,0.972222222,184,44646,ok
254744,44646.97917,0.979166667,185,44646,ok
254753,44646.97917,0.979166667,185,44646,ok
254763,44646.98611,0.986111111,186,44646,ok
254773,44646.99306,0.993055556,186,44646,ok
254783,44647.0,0.0,187,44647,ok
254793,44647.00694,0.006944444,188,44647,ok
254803,44647.01389,0.013888889,187,44647,ok
254813,44647.02083,0.020833333,185,44647,ok
254823,44647.02778,0.027777778,184,44647,ok
254833,44647.03472,0.034722222,184,44647,ok
254843,44647.04167,0.041666667,185,44647,ok
254853,44647.04861,0.048611111,186,44647,ok
254863,44647.05556,0.055555556,187,44647,ok
254873,44647.0625,0.0625,187,44647,ok
254883,44647.06944,0.069444444,188,44647,ok
254893,44647.07639,0.076388889,189,44647,ok
254903,44647.08333,0.083333333,189,44647,ok
254913,44647.09028,0.090277778,191,44647,ok
254923,44647.09722,0.097222222,191,44647,ok
254933,44647.10417,0.104166667,189,44647,ok
254943,44647.11111,0.111111111,188,44647,ok
254953,44647.11806,0.118055556,186,44647,ok
254963,44647.125,0.125,187,44647,ok
254973,44647.13194,0.131944444,188,44647,ok
254983,44647.13889,0.138888889,186,44647,ok
254993,44647.14583,0.145833333,185,44647,ok
255003,44647.15278,0.152777778,184,44647,ok
255013,44647.15972,0.159722222,183,44647,ok
255023,44647.16667,0.166666667,183,44647,ok
255033,44647.17361,0.173611111,184,44647,ok
255043,44647.18056,0.180555556,184,44647,ok
255053,44647.1875,0.1875,176,44647,ok
255063,44647.19444,0.194444444,168,44647,ok
255073,44647.20139,0.201388889,164,44647,ok
255083,44647.20833,0.208333333,161,44647,ok
255093,44647.21528,0.215277778,160,44647,ok
255103,44647.22222,0.222222222,159,44647,ok
255113,44647.22917,0.229166667,158,44647,ok
255123,44647.23611,0.236111111,157,44647,ok
255133,44647.24306,0.243055556,156,44647,ok
255143,44647.25,0.25,155,44647,ok
255153,44647.25694,0.256944444,154,44647,ok
255163,44647.26389,0.263888889,153,44647,ok
255173,44647.27083,0.270833333,154,44647,ok
255183,44647.27778,0.277777778,156,44647,ok
255193,44647.28472,0.284722222,157,44647,ok
255203,44647.29167,0.291666667,158,44647,ok
255213,44647.29861,0.298611111,159,44647,ok
255223,44647.30556,0.305555556,161,44647,ok
255233,44647.3125,0.3125,162,44647,ok
255243,44647.31944,0.319444444,163,44647,ok
255253,44647.32639,0.326388889,164,44647,ok
255263,44647.33333,0.333333333,165,44647,ok
255273,44647.34028,0.340277778,167,44647,ok
255283,44647.34722,0.347222222,168,44647,ok
255293,44647.35417,0.354166667,169,44647,ok
255303,44647.36111,0.361111111,170,44647,ok
255313,44647.36806,0.368055556,171,44647,ok
255323,44647.375,0.375,173,44647,ok
255333,44647.38194,0.381944444,174,44647,ok
255343,44647.38889,0.388888889,176,44647,ok
255353,44647.39583,0.395833333,177,44647,ok
255363,44647.40278,0.402777778,179,44647,ok
255373,44647.40972,0.409722222,180,44647,ok
255383,44647.41667,0.416666667,182,44647,ok
255393,44647.42361,0.423611111,183,44647,ok
255403,44647.43056,0.430555556,184,44647,ok
255413,44647.4375,0.4375,186,44647,ok
255423,44647.44444,0.444444444,187,44647,ok
255433,44647.45139,0.451388889,189,44647,ok
255443,44647.45833,0.458333333,191,44647,ok
255453,44647.46528,0.465277778,192,44647,ok
